accx,accy,accz,activity
0.38405219,1.441565661,2.068585889,1
-0.203811312,-0.736495376,2.718848092,1
-2.262857727,-1.955086745,1.92050225,1
-0.644970223,-0.916890184,-0.466246189,1
-0.632973151,-0.517476457,-1.347752241,1
-0.605064842,0.000385411,-2.227101459,1
-0.62152488,0.413270676,-1.588029285,1
-0.343176954,0.323537466,-0.310277839,1
-0.139781659,0.227804497,-0.046651018,1
-0.264742948,0.423419903,0.445505834,1
0.19664023,0.55667459,0.131018429,1
0.276273108,0.214612374,1.554386659,1
0.676590514,-0.786550479,3.380730652,1
0.684386131,-1.328260348,1.626776959,1
0.175009662,-1.160202883,-1.467335706,1
0.293668881,-0.486116747,-2.931391611,1
0.104765908,-0.215337364,-3.086003275,1
-0.728829989,0.036817192,-2.275141219,1
-1.020551263,0.508991093,-1.044260818,1
-0.639360964,0.795351647,-0.505100252,1
-1.330009119,1.10549784,-0.309656728,1
-1.546811905,1.041952283,1.28690775,1
-0.734150802,1.035230431,2.337080433,1
-0.381029999,-0.497454204,2.564008266,1
-1.498808617,-1.670257061,4.060178515,1
-0.856502329,-0.767926381,0.247840105,1
-0.373213816,-0.343373525,-1.285029797,1
-0.385087851,0.109082625,-2.817274993,1
-0.783747511,0.222105902,-2.130908641,1
-1.163048825,0.061769353,-0.412597479,1
-0.7235539,0.16599045,0.191625686,1
-0.589008041,0.766432882,0.422423512,1
0.802385731,1.481520859,-0.023466516,1
-0.124028696,0.329368955,1.519762187,1
1.02882978,-0.533523548,1.966533284,1
1.634996183,-2.014963855,2.394344399,1
0.148934169,-2.045363601,-0.284108523,1
0.6032322,-0.843512958,-2.984852064,1
0.850159274,-0.01940911,-1.522944498,1
0.134090339,0.451904464,-2.124404785,1
0.19064598,1.020536264,-1.673740079,1
0.627368075,1.279208229,0.218966913,1
-0.440365386,1.140978547,-0.507430038,1
-1.070485491,1.181121561,0.510178121,1
-1.000817034,1.085552319,1.715418603,1
-0.450050374,0.210801204,2.357673151,1
-1.271576077,-1.538710289,4.455048279,1
-2.393387049,-1.727706961,0.884557592,1
-1.109807624,-1.194838329,-1.400715247,1
-0.689603996,-0.442784536,-2.567124983,1
-0.523011504,0.19278757,-3.548894654,1
-0.492040107,0.288901116,-2.231113381,1
-0.033028178,0.090757474,-0.432236741,1
-0.396724106,-0.179510113,0.266023979,1
-0.314175365,-0.130633944,1.148371604,1
-0.137874245,-0.037817289,1.592585709,1
1.613848672,-0.154918372,2.879742542,1
1.858595843,-1.402401595,2.157618443,1
0.651171106,-1.51933291,0.486636264,1
1.078571259,-0.520400508,-0.140730835,1
0.772037314,0.423210737,-2.705983818,1
0.018413769,0.72341043,-2.054171623,1
-0.133373221,0.7756617,-0.542337745,1
-0.231034474,0.976041407,-1.046780102,1
-0.546048753,1.054903701,-0.405835669,1
-0.361909811,1.227159835,-0.015779085,1
-0.28419727,0.967261936,2.337848059,1
0.253836618,0.47117953,2.150915998,1
-1.109178428,-2.007208429,4.094390732,1
-2.232219141,-2.070410855,1.259450487,1
-0.474680975,-0.818348028,-1.658963889,1
-0.459657814,-0.411805127,-2.826508987,1
-0.73151733,-0.246933498,-3.48768786,1
-0.668950484,-0.086423366,-1.416126232,1
0.148975713,0.215167137,-0.460332493,1
0.124369415,0.655788619,-0.000416332,1
0.048005237,0.710733235,0.314615436,1
0.675945571,0.179821243,1.55389708,1
0.791409653,-0.703345088,2.739694099,1
0.952309942,-1.494806177,3.037364359,1
1.442836632,-1.778778074,1.592421795,1
0.971115839,-0.703553591,-0.974782734,1
0.956574622,0.275532356,-2.636695539,1
0.541290116,0.525590812,-3.334587431,1
0.092299958,0.764905791,-2.61075505,1
-0.289994284,0.571826205,-0.270675157,1
-0.419190428,0.996988662,0.555978719,1
-0.566214046,1.790312669,0.282513699,1
-1.026682831,1.207784218,2.799203529,1
-0.038163537,0.690960485,2.330282468,1
-0.644373881,-1.947859654,3.12213996,1
-3.533212914,-2.579467002,2.653345479,1
-1.279642009,-1.025976966,-0.936378655,1
-0.60599976,-0.140848341,-1.277670857,1
-1.326287119,0.058208775,-3.591926728,1
-1.419902155,0.318308188,-2.072379063,1
-0.387745811,0.1358678,-0.195156599,1
-0.378676749,-0.062190447,-0.367901048,1
0.207260641,0.069049537,0.710082977,1
0.703733989,-0.46262621,1.348536384,1
-0.22644212,-0.902893675,1.855018283,1
1.380158105,-0.933957792,1.561399112,1
0.742921815,-1.542882971,1.301891926,1
0.305614505,-1.263723668,-0.196734952,1
0.88250458,-0.531260006,-0.984507341,1
0.102488567,-0.055229879,-3.294247694,1
-0.101631356,0.606289167,-2.727388924,1
0.117021317,1.195258805,-1.028136058,1
-0.277785141,0.946728137,-1.34660567,1
-1.231178114,0.834569382,-0.161318941,1
-0.781489347,0.985671428,1.334930463,1
0.242635484,0.893781081,2.242408696,1
0.21353051,-0.067123113,2.562957167,1
-1.373446688,-1.430950984,2.902402565,1
-1.898495779,-1.101745297,-0.401068125,1
-0.621281943,-0.607426772,-1.005168202,1
-0.092953672,-0.050217113,-2.159504229,1
-0.513803537,0.189537437,-2.721596622,1
-0.376837284,0.119300814,-1.671191296,1
-0.418370475,0.31480436,-1.260828777,1
-0.600159656,-0.032421851,0.622246143,1
0.559342846,0.535314144,0.952469785,1
1.001534792,-0.109432058,1.791846653,1
0.105966995,-1.108154902,3.193533227,1
1.510778878,-1.080725655,1.487006106,1
1.86368971,-1.508535035,1.066089633,1
1.105914063,-1.19696725,-0.143735409,1
1.071862594,-0.324310578,-1.761976327,1
1.115654539,0.475326386,-3.346928647,1
0.735552429,0.67409507,-1.908035993,1
0.027706004,0.427844135,-0.314266428,1
0.15653403,0.978211498,-0.149673561,1
-0.22637329,1.387284898,0.643615006,1
-0.296213138,1.487939898,1.362032235,1
-0.336746904,0.924917538,2.056560901,1
-0.154285793,0.062532674,1.539713506,1
-1.57598295,-1.447041589,2.027969977,1
-2.019855434,-0.918885038,-0.586321325,1
-1.18183324,-0.513689844,-0.667775728,1
-0.942794619,-0.657207052,-0.240482086,1
-1.230842902,-0.243776894,-2.196817542,1
-0.583202072,0.379058531,-2.501575441,1
0.164664385,0.376039578,-0.915142114,1
0.071830473,-0.337355856,-0.614936715,1
0.2044033,-0.539274573,0.373595664,1
0.984403897,-0.191073543,-0.414720256,1
0.15461428,-0.686377864,1.429130031,1
1.531485283,-0.422870608,2.220926902,1
1.152098832,-0.739297407,3.20826303,1
1.001600302,-0.464098114,-0.025311675,1
1.582519224,0.154563835,-1.599775419,1
0.299266274,0.058287979,-0.384501932,1
-0.62092285,0.124789924,-1.464510153,1
-0.724307811,0.580273005,-1.564375355,1
-0.180533164,0.714164194,-0.992978045,1
-0.166440305,0.820903646,-0.972880589,1
-0.740544353,1.160726266,-0.906204389,1
-0.324832049,0.968029701,1.054082997,1
-0.987873716,0.291787576,1.529593631,1
-0.892180533,-0.611433151,1.525737758,1
-1.818882711,-2.158498464,3.9867386,1
-1.068621798,-1.125132496,-0.645740092,1
0.838101212,-0.161296516,-0.426052777,1
0.379691343,0.308378004,-1.159053031,1
-0.412072174,0.582452815,-2.250839107,1
-0.315980833,0.460148982,-0.345288056,1
-0.768054897,0.474181757,-0.823246709,1
-0.880226949,0.519740705,-0.508486648,1
0.115836247,0.568157507,0.227318166,1
0.768845224,0.239109883,0.218206659,1
0.158997062,-0.737742079,2.292871854,1
1.210120682,-0.315472399,0.852270822,1
1.508354087,-1.235060956,2.225369936,1
0.031816075,-1.936588045,1.329339728,1
0.743412965,-0.836318098,-1.009660749,1
0.395953228,-0.122920279,-1.4596524,1
-0.054716468,0.55061541,-2.64308997,1
-0.333487172,1.237013594,-2.234958362,1
-0.463019029,1.263652765,-0.577204096,1
-0.587736691,1.283032054,-0.665110689,1
-0.485978613,1.289457494,-0.525498485,1
-0.627218456,1.152425789,0.458770942,1
-0.631655967,0.487111244,1.855885936,1
-0.269714564,-0.359470489,2.469340957,1
-1.314392248,-1.640736335,2.996777231,1
-2.057245421,-1.449473463,0.415909505,1
-1.335861937,-1.008423324,-0.71165901,1
-0.921994385,-0.599161948,-1.681558385,1
-1.23500159,-0.049078591,-2.418920867,1
-1.277072749,-0.162646891,-0.28264947,1
-0.578721377,0.18298395,0.193844618,1
-0.15915819,0.513042191,-0.224544374,1
0.3829478,0.724757218,-0.205908142,1
0.970653534,0.34574232,-0.855709967,1
0.597874928,-0.440727457,1.341221894,1
1.173361333,-0.721884054,0.960516306,1
1.870535653,-1.334393514,2.739911815,1
0.995323535,-1.570781949,1.071686836,1
0.76365601,-0.37670153,-1.298982967,1
0.922059236,0.073769753,-0.633432151,1
-0.07365429,0.28728428,-2.282533146,1
-0.229630777,0.621805301,-1.649043798,1
0.003124075,0.847434926,-0.923191169,1
0.005399809,1.114107496,-1.161556208,1
-0.096049262,1.362487606,-0.17774778,1
-0.312287975,1.077057131,1.255836525,1
-0.531940395,0.405668287,3.004453498,1
-0.715553105,0.046547057,1.276283969,1
-1.982246693,-1.395785035,2.686102548,1
-1.788138272,-1.05477506,0.742237824,1
-0.09772243,-0.636053648,0.250497603,1
-0.966444098,-0.683811844,-1.055996679,1
-0.946799569,-0.252874489,-2.936206143,1
-0.267650187,0.046209284,-2.376244394,1
0.138538498,0.050763697,-1.052585966,1
0.657546978,0.118197432,0.085623501,1
0.327698586,0.213890325,0.912735412,1
0.517840479,0.020698633,-0.002570994,1
0.562093075,-0.556056337,1.901994904,1
1.299496956,-0.871589311,1.636308616,1
1.101488002,-1.515402679,2.531291066,1
0.862962481,-1.123950777,-0.018738383,1
1.762965577,-0.211522773,-0.955952638,1
0.744647392,-0.168746954,-1.240319074,1
0.65535609,0.283717473,-2.157588681,1
0.30619599,0.503160537,-2.051860017,1
-0.085105787,0.738583046,-1.984038173,1
0.026205986,0.893290972,-0.557068762,1
-0.319239307,1.019209451,0.267425709,1
0.804753294,0.370499872,2.507546536,1
1.47841928,-0.52316914,2.603857136,1
1.677467903,-2.834496287,5.132230969,1
0.357067795,-3.48277737,3.25421103,1
1.994991975,-2.011167134,-1.211565701,1
2.134611321,-2.353586968,1.446928494,1
2.051716744,-2.149255273,-0.916961361,1
2.94894466,-2.645231915,-0.517463241,1
1.829359623,-3.908125615,1.114205157,1
-0.098777993,-3.991342057,0.708528547,1
-0.797307859,-3.08385711,1.342954248,1
-1.493782767,-2.638280295,0.103519477,1
-2.030048081,-2.561075063,0.056857426,1
-1.502370317,-2.498700558,1.329410169,1
-0.662441928,-2.740371969,0.955129683,1
-1.02249306,-2.574955827,0.63308898,1
-0.758851492,-1.385447323,-0.387351833,1
-1.253461007,-0.852286845,-0.54343182,1
-1.338373072,-0.556710894,0.721469572,1
-0.994893089,-0.526636611,1.619483086,1
-0.769528278,-0.32074857,-0.46652004,1
-0.82367236,-0.513810449,-0.043370041,1
-0.803361669,-0.798085073,0.145598359,1
-1.117216468,-1.04051527,0.001801846,1
-1.183801482,-0.933748052,0.486150419,1
-1.033267359,-0.298760881,-0.525429135,1
-0.693285128,0.036002628,-0.47451554,1
-0.82768616,-0.185437439,-0.537253,1
-1.351406671,-0.604235918,0.049861625,1
-1.142273255,-0.581480703,0.643138572,1
-0.705566248,-0.108309639,-0.154562315,1
-0.742757563,0.408523656,-1.102391966,1
-0.684459246,0.050882852,-0.042729869,1
-2.350526475,-0.684282045,0.603539366,1
-3.501925013,-0.618254746,-0.115184381,1
-3.635779113,0.298088832,-0.535561366,1
-3.402828176,0.880772735,-1.021959265,1
-3.353838509,0.467818378,-0.032313968,1
-3.330872235,0.306156724,0.554153965,1
-2.957345541,0.463607971,0.198018288,1
-2.577729276,0.675970451,-0.414162369,1
-1.969432273,0.909778969,-0.811180696,1
-1.417561221,0.850443838,-0.356173869,1
-1.223311019,0.338888713,0.489713449,1
-0.886864939,0.336695739,0.897191504,1
-0.588736122,0.231503567,1.394059736,1
-0.676210944,-0.166343082,1.538554648,1
-0.646508184,-0.401211867,0.592778983,1
-0.205374816,-0.94308146,0.879747725,1
-0.584943239,-1.339277495,0.825643876,1
-0.631220201,-0.936860086,-1.688581445,1
0.600736319,-0.584211889,-0.702518717,1
-0.22007904,-0.686532887,-0.609847135,1
-0.357860649,-0.355105979,-0.714291992,1
0.184082087,0.436583067,-1.501358743,1
0.194243483,0.916216781,-2.113994613,1
0.132337477,0.8192643,-0.195862131,1
-0.20805528,0.808919612,0.222468702,1
-0.671309064,0.491032837,0.827717283,1
-0.31829184,0.244051055,1.607221739,1
-0.382935343,0.37820452,1.364959363,1
-0.415601321,-0.626462467,2.442370999,1
-1.276387914,-2.010023358,2.486489088,1
-1.731437414,-1.425431225,-1.716161642,1
-0.608103416,-0.609757996,-0.993637483,1
-0.092415996,-0.599270325,0.934858129,1
-1.452153789,-0.855445109,0.113931538,1
-0.796495721,-0.41451134,-0.666847579,1
-0.491897899,-0.141623976,-1.466267936,1
-0.538673576,0.187390254,-1.870784172,1
-0.505149814,0.09432335,-0.191228568,1
-0.272961634,0.051101047,0.09807223,1
0.056017799,-0.354787689,1.049351561,1
0.195226279,-0.733435773,3.344262425,1
0.967741237,-0.74815396,2.460870635,1
0.659018551,-1.755152356,1.954956965,1
0.202235532,-1.410789476,-0.912250626,1
0.82849393,-0.272698996,-2.149901186,1
0.381311146,-0.285793982,-1.27943432,1
-0.302596838,-0.034334925,-2.17240945,1
-0.276015916,0.120554741,-1.01551671,1
-0.441358925,0.13747644,-0.342725861,1
-0.138906532,0.463209553,-0.444935435,1
-0.50507075,0.951917869,-0.387191518,1
-0.349241742,0.755042565,0.922842619,1
-0.382884892,0.482593356,1.744608037,1
-1.061441516,-0.802052475,2.347483864,1
-1.567263887,-1.39043862,2.222059736,1
-1.438727686,-0.801409006,-0.35295723,1
-1.096140384,-1.069224123,0.261735528,1
-1.744042471,-1.374580842,-0.319014776,1
-1.529937419,-0.728622253,-2.59573981,1
-0.853221571,-0.203094426,-1.638888181,1
-0.890965933,-0.183921096,-0.467829193,1
-0.4886426,0.219781451,-0.298603013,1
-0.142763766,0.335126961,0.619074986,1
0.06829257,0.420716024,0.284430944,1
0.536300069,-0.130067304,1.7046893,1
0.921203047,-0.436063799,2.954881559,1
1.421816657,-1.129318169,2.963561672,1
0.855696146,-2.001030076,1.591325156,1
0.714968987,-1.35891727,-1.574919484,1
1.538838382,-0.366278196,-3.153522958,1
0.571912801,-0.523912959,-2.936249167,1
-0.467010164,-0.55000442,-1.826214255,1
-0.836173337,-0.097430252,-0.989435688,1
-0.645601509,0.459986414,-0.386928247,1
-0.753093956,0.805377552,0.232215922,1
-1.00830328,1.175293814,0.60510417,1
-0.431142519,1.042554934,1.990734046,1
-0.845621068,0.568261927,2.439873513,1
-1.57519805,-1.440959018,6.106174887,1
-2.951270495,-2.317586826,3.433165627,1
-1.316650281,-1.195502727,-1.075342626,1
-0.148270166,-0.665927103,-1.567234789,1
-0.942028893,-0.745514786,-2.732537862,1
-1.178358479,-0.716938825,-1.878317451,1
-0.699258227,-0.702388182,-0.648672866,1
-0.31429169,-0.403677917,-1.617532654,1
-0.397867214,-0.520953037,-0.609171082,1
-0.526867236,-0.330137561,-1.914733919,1
0.683018734,-0.198066413,-0.838221096,1
1.371111602,-0.968199783,4.073450429,1
1.64142283,-1.650523864,3.848553755,1
0.980588652,-1.888110557,1.608097856,1
0.778701857,-0.55687412,-1.93245339,1
1.405962867,-0.038334744,-0.263260642,1
0.715269904,0.232764043,-1.04081175,1
0.122361391,0.759164016,-1.943728064,1
0.207763457,0.933143512,-1.314829525,1
-0.229141717,1.393093665,-2.041975471,1
-0.845640452,-2.681858954,-0.180719173,1
0.740986638,0.878278468,2.362182584,1
-0.878981502,0.272605706,1.066910708,1
1.100231776,-1.420157453,2.760634981,1
-1.605680872,0.74175481,0.673065986,1
-2.730321644,-0.717463274,-0.461942762,1
-1.855025803,-0.592593346,1.442730997,1
-0.375558744,-1.148116888,1.602066282,1
-0.569980785,0.002395583,-1.78316743,1
-1.060734392,0.389354873,-1.046863338,1
-0.538884163,0.160008873,-0.721975933,1
0.074394905,0.26968525,-0.445632834,1
-0.22058454,-0.037927685,-0.307508018,1
0.390515416,0.178919561,1.255074021,1
-0.259050849,-0.293926893,-3.618504626,1
0.929622891,1.074205499,4.082675579,1
0.011670526,0.034996227,0.352557035,2
0.001797745,0.688853211,0.776967487,2
1.20519421,0.42013739,-1.180131559,2
2.156341921,-0.266313883,-0.482228139,2
1.002652818,0.342042719,0.344361627,2
1.45373534,-0.838096501,-0.355317828,2
0.633164952,-1.749996098,0.948604147,2
-2.025698532,0.196498067,-1.668636462,2
-1.431517726,0.062876209,0.896265588,2
-1.820316028,0.829186565,-0.059141033,2
-1.544726726,1.396321283,-1.227174066,2
-1.060666858,1.103260222,0.386755242,2
-1.079594507,1.06879937,-0.757943772,2
-0.840993665,0.872927963,-0.42734403,2
-0.957537199,1.118473888,-0.900263901,2
-0.87921716,1.173552063,0.592696617,2
-0.178688906,1.323916008,1.19139134,2
-0.746244583,0.740161198,2.027140539,2
0.375261738,-0.002070084,3.271678499,2
0.162111272,-0.872721824,1.034159462,2
0.507972679,-1.199375589,1.336406036,2
0.502880742,-0.630237258,-0.554072237,2
0.735394947,-0.357260017,-2.069020269,2
0.671021121,-1.372404181,-0.211868197,2
-0.559769863,-0.966933825,-2.09647213,2
-1.088116399,-0.344548792,-3.007958985,2
-0.052189488,0.715884997,-2.902658902,2
-0.684120967,1.332718226,0.809328779,2
-1.511975752,1.253425407,3.693856708,2
-1.04757052,0.025743769,6.478396095,2
-0.766611132,-0.981024495,1.485211263,2
-1.298207055,-1.143890838,-0.401766989,2
0.38728106,-0.775254363,-0.919599182,2
-0.729688953,-1.717967835,-1.943724581,2
-0.655068385,-1.904089323,-1.077951687,2
-0.410620744,-1.498817436,-1.166032483,2
-0.472384325,-1.165703529,-0.191620099,2
0.307271131,0.005154209,-1.488317885,2
0.733164084,0.194388758,1.866875434,2
0.162165793,-0.688577504,4.683305901,2
0.639427096,-0.115137937,0.690816181,2
0.452883637,-1.104016626,1.429856614,2
0.504529575,0.016841789,-1.392304777,2
1.12663228,-0.291895449,-0.154405983,2
0.430722994,-0.336387778,-2.34837768,2
-0.467243212,-0.122969536,-3.613000917,2
0.481128407,-0.156664391,-3.158528542,2
0.286092664,0.370321105,-1.660758895,2
0.059418626,0.917985074,1.094848088,2
-0.304371417,1.148170789,4.032073325,2
-1.219847383,0.912631541,5.742651811,2
0.041185133,-0.606174883,3.261392925,2
-1.614159877,-1.192841416,-0.582494074,2
-0.350787591,-0.677889644,-1.71629416,2
0.176897201,-0.623970402,-3.309976241,2
-1.205168403,-1.838074815,-3.850680391,2
-0.836862211,-1.599470147,-2.179082354,2
0.48673656,0.295196968,-0.786641003,2
0.220074598,-0.526634191,4.005192749,2
0.163115134,0.806069249,4.897132166,2
1.01786098,1.848189606,2.836474751,2
1.698399694,-0.271092101,3.078932242,2
0.852828784,0.536885105,-2.41817841,2
1.213552954,-0.217187113,-2.076049005,2
0.016460421,-1.046352907,-2.31689641,2
-0.488777111,-0.597754294,-3.521008462,2
0.608532386,0.543105678,-1.889342585,2
0.634648515,0.380115734,0.44540692,2
0.305619249,0.166629265,1.649696721,2
-0.51415573,-0.025865543,2.264380118,2
-0.13222195,-0.911696222,1.570091024,2
-1.031144815,-0.581260776,-0.175660941,2
-0.868464718,-0.677398668,0.187097502,2
-1.032706237,-0.733107005,-2.012238388,2
-1.130150858,-0.664513272,-2.449978741,2
-0.505576636,-0.126736917,-2.225210606,2
-0.302596442,0.772737491,0.646886809,2
0.094403402,0.24126553,3.419360371,2
-0.140988016,-0.724274995,4.656768154,2
0.135939435,0.172116398,0.55456517,2
0.675939161,-0.78970965,1.087270599,2
0.754108224,0.978349761,-1.905164118,2
1.093058689,0.010438155,0.531111311,2
0.268104775,-0.189481962,-3.335882524,2
-0.103422695,0.643945445,-3.565436235,2
-0.081413254,0.914636409,-1.051350782,2
-0.473954561,0.470731133,1.163025534,2
-0.226052877,0.339825455,1.237739232,2
-1.013701358,0.515481243,1.298780973,2
0.400108563,-0.180894617,2.563175552,2
-1.678355553,-0.975169503,0.505419708,2
-0.718401191,-0.34761003,-1.231064493,2
-0.506703461,-0.350082122,-1.238795533,2
-1.131591153,-0.536678799,-2.351477907,2
-0.522400154,0.023482899,-1.656412027,2
0.286317515,0.158305364,0.254326932,2
0.375726464,0.283655612,1.893557696,2
-0.319158556,-0.16949919,4.596987052,2
0.855783341,-0.24768998,2.2601069,2
-0.15997251,-1.54892579,1.613404082,2
0.636238828,-0.589718303,-1.918847396,2
0.586066782,-0.845714785,-1.229251494,2
-0.487351259,-0.52087688,-3.160479655,2
-0.42803414,-0.098795023,-2.152981692,2
-0.067029366,0.548889892,-1.168587008,2
-0.593524186,0.665889854,0.276048624,2
-0.600042402,0.482690937,1.62311075,2
-0.752809908,0.808767075,0.923586166,2
-1.45404744,-0.954937095,3.22864998,2
-3.218653845,-0.259525524,-1.101502019,2
-2.940126873,0.327808086,-0.490287858,2
-2.591394053,-0.608951094,0.88852027,2
-2.340581399,-0.576456076,-1.994958622,2
-1.273762747,0.125811875,-1.457425777,2
-0.944268877,-0.08674762,-0.12694933,2
-0.728410367,0.322890265,1.023516493,2
-0.046730544,-0.178700959,5.040059196,2
0.379228078,0.509147713,2.322344509,2
1.174236319,-2.381557376,5.570479398,2
1.217680274,-3.315741234,-0.492847275,2
1.702742568,-2.654644561,-2.185096057,2
0.901069024,-2.629019373,-2.507405532,2
0.481835257,-2.341599954,-4.130312218,2
0.077935414,-1.323152219,-4.517658171,2
-0.516076659,0.189797903,-3.784499938,2
-1.996269617,0.921304548,0.402006785,2
-0.118884583,1.405469246,2.814126122,2
-1.506340314,0.726751236,1.818805262,2
-1.327828694,1.962311827,0.769500027,2
-0.824284234,-1.818750711,4.29913875,2
-1.964324348,-3.135370234,1.22692467,2
-0.905712115,-0.832828592,-3.250415007,2
-3.355278777,0.116683212,0.604619331,2
-6.944637354,-0.843725437,2.591106188,2
-4.758737568,-1.162002049,2.851227585,2
-0.725105958,-1.219892532,1.761776379,2
-0.157205728,-1.519398129,0.246822415,2
-0.465794269,-1.235196147,-0.213684488,2
-0.623838081,-1.117606438,1.529083971,2
-0.879690005,-1.297115952,2.194923821,2
0.102019811,-0.302944762,-0.697056387,2
-1.788586155,-2.961076334,1.574489851,2
-2.879237382,-2.571260205,-1.012674495,2
-0.020031881,-1.129214308,-0.807196578,2
-0.271566636,-1.080186364,0.690134385,2
-1.198315418,-0.90005703,1.151058377,2
-0.051083582,0.298736428,0.479810033,2
-0.434812151,0.199363542,2.729418599,2
-0.693120397,0.205220998,3.023251218,2
-1.558472137,0.760785999,1.355192058,2
-3.001406525,-1.177104693,4.760978322,2
-4.12117063,-3.07096132,4.995386377,2
-0.814962811,-2.977934983,1.687062428,2
-1.293148491,-2.918033539,-1.65905839,2
-0.880693579,-2.929368302,-2.073263883,2
-0.749602474,-3.119585155,-0.891542688,2
-0.062754583,-2.091893932,-0.51239852,2
0.109786126,-2.147044402,3.337695275,2
1.047746569,-0.855182931,3.618404649,2
1.743328011,-0.811021619,3.772185095,2
0.634936809,-0.974136258,-0.259587655,2
0.192392825,-0.20620332,-3.270612177,2
1.104007932,-0.085297538,-1.711780605,2
0.527842054,-1.179053875,0.26023286,2
0.546389223,-0.875446371,-2.240767392,2
0.796288752,-0.278630443,-2.318031402,2
0.347347858,-0.204629368,-0.685655002,2
-0.7397689,0.227582268,0.611272231,2
-1.466869435,0.517838532,3.177287325,2
-1.329118699,1.571419784,0.802611975,2
-0.538859443,0.88728491,1.766923286,2
-1.946065098,-0.083534473,0.691797534,2
-1.790714312,-0.974425791,0.843575356,2
-1.29264001,-1.75333066,-0.984327045,2
-1.153702018,-1.079966707,-3.431350112,2
-0.996305249,-0.72472148,-2.147603376,2
-0.487858865,-0.445326586,1.364903791,2
0.80285444,0.267737552,4.935598638,2
0.631795238,-1.048641786,5.754121305,2
0.712260588,-0.184967837,1.165686895,2
0.412491793,-1.193884375,-0.62609931,2
0.670138261,-0.102110947,-2.922573843,2
0.761162017,-1.354726351,0.273291565,2
-0.385164327,-1.82418701,-2.301685798,2
-0.069235214,-0.614815871,-3.842905247,2
0.145439149,0.451169827,-2.169266392,2
-1.433400871,0.017061679,1.138721152,2
-0.880243424,0.790772505,1.478838744,2
-1.381702269,1.418026143,2.334342337,2
-0.244454648,-0.034021117,4.81456464,2
-0.84522984,-1.048154925,0.781385135,2
-0.121091487,-0.744228753,-2.512207183,2
-0.155190805,-1.413394764,-2.866183745,2
-0.617376524,-1.288477888,-3.670079461,2
-0.941581781,-0.176168626,-3.2268645,2
-1.477863766,0.60950245,-0.628650202,2
-1.768774231,1.254260466,1.451698688,2
0.47970327,1.529059713,6.78856882,2
0.217201996,-0.241015309,5.475340726,2
0.872716811,-0.381749253,4.68858356,2
0.692435475,-2.803584827,1.464946211,2
1.626208958,-1.210179225,-4.254593256,2
1.098141948,-1.71858474,-2.152001524,2
-0.673177567,-1.647570524,-3.366974292,2
-0.762268804,-0.634736399,-3.360638578,2
-0.190954485,0.891121109,-2.150517218,2
0.511462925,0.752562202,1.712318221,2
-0.580245414,0.497796885,2.237097591,2
-1.250735919,0.819394701,0.824353004,2
-0.835736393,1.594031477,-0.468694637,2
0.263465884,0.149235749,3.152794886,2
-3.232123802,-0.761630709,-0.411193876,2
-1.906454729,0.16969108,-0.295917493,2
-1.464337989,-1.320088051,0.825488117,2
-1.742798102,-2.011147122,-2.012417626,2
-0.487563616,-1.056581625,-2.95834151,2
0.478298933,0.403738902,-1.890279728,2
0.386547259,0.352212491,1.230889527,2
0.742442675,0.268378038,4.580245935,2
0.565338801,0.646004452,2.827348208,2
1.495992703,-0.689148915,5.102321967,2
0.958443271,-1.535916174,-1.410380511,2
2.422206895,-0.405395802,-2.944300553,2
1.188932982,-1.729524819,-1.453283104,2
0.190818626,-1.437738308,-3.544491097,2
0.931746382,-0.202770684,-3.843118054,2
0.917239964,0.307702037,-0.311831911,2
0.028935156,0.563692948,1.759873535,2
-1.034021883,0.505646463,3.641416917,2
-1.009324472,0.866956442,2.982747074,2
-0.705211397,0.769846621,1.81324274,2
-2.041332102,-1.035409988,0.988360453,2
-2.599362974,-0.525088798,-2.442528369,2
-1.705998608,-1.457030969,-1.754021793,2
-2.003178537,-1.929980158,-2.462118463,2
-2.276001229,-1.539015594,-1.252100971,2
-0.7304989,0.091641229,-0.337031178,2
0.659134366,0.783638057,2.672787271,2
1.621341571,1.124513076,2.017290536,2
0.796133263,0.915657532,1.848318218,2
1.272706234,1.058616199,2.910795636,2
1.873220124,-1.078295341,2.637908052,2
1.338183189,-0.316578929,-2.26371813,2
2.0632158,-0.509079866,-0.878227467,2
0.227549364,-1.665381854,-1.35715582,2
0.210560626,-1.091080278,-3.411427964,2
0.085937861,-0.32361573,-4.247449563,2
-0.625393308,0.166825467,-1.238719694,2
-0.613001172,0.432027299,2.408468027,2
-1.12772608,0.577874533,4.458553067,2
-0.510305143,0.922648905,2.759113109,2
-0.305972579,-0.281057659,1.912940682,2
-0.923280882,-1.096375691,1.365705011,2
-1.140569509,-0.620678121,-1.157235615,2
-1.717719544,-1.278414639,-0.301991608,2
-2.161523888,-1.640395254,-2.196980963,2
-2.258552318,-1.467898095,-2.567659286,2
-1.582424711,-0.253713502,-1.74802166,2
-1.181192049,1.27825716,-1.035588662,2
-1.73471296,1.194317811,1.034250478,2
-2.642669546,0.225512335,2.132476236,2
-1.972554231,0.325199409,0.108087205,2
-1.418012525,0.759128493,0.623740648,2
-0.937568851,0.937981305,1.343558759,2
-1.254386417,-2.78597803,4.854382241,2
-0.622186314,-4.301791564,-1.44868487,2
0.997028286,-2.243671675,-4.104543742,2
1.914783114,-0.980757777,-0.114133072,2
