time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006081523128553673,-0.24829768732850183,0.26930404555087756,-0.8269709789532276,0.9040236348620561
0.028789075550275864,0.0002913543731601859,0.11566334049167426,0.3759674207735325,0.38669644864866626
0.07472907024231941,-0.027349993044270562,-0.22555452214371954,0.2693721703798693,0.35536872597191016
0.12217145869743233,0.09123689368131235,0.023403264771454987,0.2018196824882563,0.21643883712905404
0.16942657924937382,-0.008951085101215436,0.2332306622464234,-0.1234639659690528,0.30036280503361135
0.21656775941072132,-0.3291769849116217,-0.1505811948253907,-0.21669277386223076,0.40838433072415414
0.26331818895837034,-0.2188238446249988,0.032038408994283465,-0.029304277305366583,0.22735843879485645
0.31144897012853223,0.17353154737630583,0.051471330428851776,0.02093559367835062,0.19305464001946507
0.35707791512878967,0.06112799653747422,0.15003157360345484,0.2668266962910104,0.3122331712345422
0.40460440688135174,0.052230665522887104,0.09364143244748044,-0.19858970283262864,0.22709195897557025
0.451214895472852,0.22662910746982726,0.04986165825117083,0.004468911132507239,0.22890159695603268
0.4977606565438788,0.26256708138798984,0.07413404575106024,-0.06361097291831096,0.2811096561698406
0.5456557356384496,0.010683855052593583,-0.16136769950551708,-0.15410620104037032,0.22064930456910734
0.592193894684921,-0.15395311190515548,0.01704811118201127,-0.037144380500961055,0.16160934225276838
0.6393620966323654,0.10130654773677049,0.12445558475876961,0.04689638874791127,0.17211194474428576
0.6859939154957476,-0.2861673300348797,-0.047855351341019196,0.2008471476539004,0.35159730586722826
0.7339204774953525,-0.12907961548729735,-0.08856653222853804,-0.10264732163452073,0.18844182780639845
0.780786022671665,0.13835154591756804,0.0101126885136094,-0.06537789526584753,0.15216211648901448
0.8276928552954567,0.043933313173429744,-0.05659536001184162,0.0557172393598977,0.08863868197390998
0.8741445491790227,-0.04547282973828582,0.021745456724674303,-0.12185937426328589,0.12429465772709408
0.9244536885093366,0.08924881894518684,0.03801943371320577,0.04322229010229676,0.10206062533211407
0.9686732040172814,-0.018471700396136874,0.008736032766205435,0.03601508547107199,0.0390420029428884
1.0182035021446167,-0.07244266466979908,-0.0157910992775714,-0.0024341052959858467,0.07708778612577191
1.0632351954358492,-0.01805330371714685,0.010564225945333553,0.011065376050661841,0.030395318534392955
1.110245583250494,-0.006398823976647106,-0.005314302796475235,-0.06912923811007265,0.07521343724347872
1.156821397229432,-0.1481963972356788,-0.08017118141800214,0.07632077902251436,0.1854704046440646
1.2037325487468151,-0.0059972048185585256,0.053331090694269896,0.08470125931997574,0.09991911015860346
1.2512811501682917,0.041098257215530454,0.099765873650839,0.16580354162924332,0.19900303002318404
1.297620059689512,-0.011914228760183568,-0.009726723740908015,-0.023814689536700465,0.0314034939905549
1.3453140500632088,-0.030718174247108758,0.008872842094970008,0.048246608306773485,0.06361088761926297
1.3926867834403267,0.05930206739281755,0.0526271859167418,0.0029107970425977375,0.07899273887484026
1.439273767505664,0.06267946480010092,0.04528560147749572,-0.11586577701411947,0.14264292965368885
1.4859964875485623,-0.13896096830357854,-0.09535446686285856,0.06304491628460683,0.17862968193937662
1.5331089202354642,0.03335557433212318,-0.02655411831396125,0.08649322389899869,0.09355271808313491
1.5798183454544197,0.053179969799740365,0.07749835019480387,-0.10819463061771988,0.1421080608330568
1.630207565322015,0.03870799742313067,0.05195987879799241,0.02389398595676694,0.07163808190502764
1.674234243821001,0.03698109809449065,-0.033431679994006105,0.015183677694587302,0.05040878986574935
1.7235137081355618,0.024879459300377448,-0.02190927165830555,-0.04418749249904305,0.05603812289312647
1.7682846630931164,0.00992309973402707,0.047356116066832786,0.004364586895175744,0.04691123411683465
1.816951271974029,-0.022995906435915918,-0.012598949651959464,-0.05689049423153153,0.06463612320608104
1.8621309882805628,0.0019554825177372187,0.02340685043935383,0.09419996045837309,0.10105978160835362
1.9097347331882766,-0.1666961717207539,0.026173613613392075,-0.08520657451656174,0.18758032351109538
1.95614653333243,-0.06771500396636594,0.006226762877822008,0.17800139507414758,0.19104502977509188
2.0029493228415576,0.09645038661578093,-0.02107865056818265,-0.056963783428215654,0.11095371735267257
2.050715081238365,0.029903114853314906,-0.020485670535089474,0.08233512011167793,0.08684111541608888
2.0972830767397084,0.012369001229385548,-0.022934347956381475,-0.14487399191602937,0.14287076023302414
2.1448726339707167,0.08680511551142735,0.023539306193017574,0.005868635856871618,0.09298123960060489
2.191756234879724,0.0954936314038135,0.07453101587794381,-0.170099987776762,0.20950685591960816
2.244433134901585,0.030079267569502965,-0.026204517022011802,0.07833706871300757,0.09611595036393165
2.28579767001686,0.20962389172081267,0.23031031953017497,-0.7554642082570494,0.8199593411939053
2.3385375012085756,0.28170455706437353,0.35095205898931675,-2.30932673597553,2.3427270501281807
2.380195212010591,0.13549105668951975,0.3438955827281295,-1.7251400593445472,1.7628871344836103
2.43250359468348,0.2485634220758564,-1.0167977676686075,0.8100109341476752,1.3045383873141678
2.4738805805993707,-1.682811525717871,-0.001772135390871038,2.264657296109019,2.8678857673678007
2.5219853963206544,-1.984845091561122,-0.15529761093517508,4.553663222331826,4.974444447004336
2.5686105775440313,-0.8383315348543252,0.10510614372614886,4.622449053147224,4.687552375222149
2.615748831399795,1.5628948281105786,-2.0721656338645666,-0.4585993052925298,2.633537168763974
2.6622880135569043,0.6015396537593807,-4.14821471316167,2.193683253209013,4.720258961577558
2.7086886725581127,-1.1386530668657329,-3.1470260249779574,1.1606108212525734,3.5358178581381283
2.7561542742914167,-3.251856080106539,-0.3367087769674244,-4.744438280484831,5.77536947078656
2.803459217745279,-0.00026589047476877764,-0.6997606380683357,1.6196067455819367,1.7537022202799126
2.850367725059014,0.5562243843553083,-0.11431115713313493,-0.5428831814287463,0.8294017430611339
2.897341580975968,-0.43249827015353853,0.6519755007653217,-2.6891254785567313,2.792002859756888
2.945879791304556,-0.4846110531242045,0.46735869676474967,-2.033446359374317,2.1459113499987468
2.991352944998037,1.7117273049662518,-2.0153300881000233,-0.5991509733127961,2.7107282047725505
3.038170524510244,1.4033679234602412,-0.07470780181289108,1.3071142988674667,1.9439384369794248
3.085703175953995,1.1179183947734248,0.4957674854075441,-0.6095629301542861,1.365341796882963
3.137136553015879,0.27531356852112837,-0.2789197554111362,-0.44386445688720017,0.6072505764328867
3.180013721812831,-0.08394307698254533,-0.6702553641139323,0.5423272738087179,0.8672721327280252
3.232002223706347,-0.4378455572768896,-0.3849110027205445,-0.03231752526356535,0.5838966571223513
3.274968338862243,-0.5089715601448898,-0.3380300472619959,0.14234584412788415,0.6276393468513999
3.3212477401703344,0.07756073689415988,-0.007486736356830325,0.017220663325683585,0.08179934194455298
3.368371743735519,-0.20540777025781579,-0.15522811090457228,0.2262772928661438,0.3442474522169067
3.4156137375025106,-0.034742037393482514,-0.19381190570897347,0.224660044129143,0.30042282566805334
3.462373689341978,0.15558679157340644,-0.030248582214444125,-0.16364001618216395,0.2299314719476833
3.5087606716743798,0.18168218584213108,-0.05723677160980067,0.21079544887672094,0.2829325005812128
3.556368165482014,0.030166577289710395,-0.12058533931425318,0.25063131347479223,0.2797514246446144
3.603048545193114,0.21260504519883022,-0.03049084723313085,0.2749504923811818,0.34936903697167776
3.6500825474331604,0.05355483341379636,-0.04194376800561089,0.12716369657662233,0.14490024003768928
3.697274531499064,-0.08422433688516248,-0.1343183290731691,0.12133058030008426,0.19994875560094455
3.746882803250429,-0.06010021033279452,-0.11989697162900556,0.42178767690419217,0.4427983605478354
3.790958338739774,-0.1003374818455285,-0.08682103142786696,-0.27200629106309243,0.30254566214214274
3.8452870946082665,0.11564940194572726,-0.020931931587601267,0.26147314748278006,0.28378103719711995
3.8861629838305687,-0.017993583875031284,-0.04784912644078109,0.055825957874192096,0.07712567567672644
3.9347930869160295,-0.1064744268487886,-0.07977472846877653,-0.11619235386428592,0.1771026979266559
3.9791872332477443,0.005904639302888813,-0.07650441246029427,0.04133238047453276,0.08785917283958472
4.02771700404723,-0.04845727603606353,-0.06434122448179802,-0.16295811957836842,0.18377097429363878
4.073567190257904,-0.09143122806883965,-0.09447519735083526,0.08409372459872963,0.1550150177546567
4.126346564993045,-0.16554404978606194,-0.08876085289082007,-0.0904531620776096,0.2060415310039414
4.168353210626837,-0.011051932675145544,-0.03560732651912034,-0.11968608974453292,0.12288448078257437
4.215826570941567,0.028233748827998416,-0.013944431199244036,0.17234149500477333,0.17567078235997635
4.262400562542914,0.005567891266449673,-0.030590673387097863,-0.009477583311819585,0.037490231116366235
4.308759737047782,0.1479930879731934,0.030097897612846643,0.1136132494942334,0.18891582357337758
4.357430958738187,0.07501535968505996,-0.03502674339130224,0.07321922592317082,0.11038331902297793
4.402813329267646,0.023094207536295833,-0.0394932464468363,-0.0540733561217863,0.0722190502649152
4.450911022857844,0.02368958055630831,-0.005862502090604739,-0.0706958686789759,0.07736613342112468
4.496637700507842,0.029334530626010793,-3.0379868909241794e-05,0.08473572781904515,0.09104824967017244
4.5442118746427616,-0.06107610857390759,-0.02918809169400953,0.09855338436799989,0.11456707728771527
4.591194350761563,-0.12264405971489618,-0.00815469825351295,0.0381566402858802,0.1254562144579139
4.645945772010337,-0.050625618769894326,-0.014217776214770179,-0.10137019110463487,0.112515965497857
4.6856532070478725,0.11458642149660103,0.11428194176640741,0.012778676228969211,0.16316464404553388
4.733086080039289,-0.1796031439177771,-0.06959862877456209,-0.044589192344868835,0.19519174077249107
4.779677066015932,0.03092023658647647,-0.015148108155031894,-0.06788759002387353,0.07784364667467741
4.827478711863514,-0.012399455628014118,0.016827543501128143,-0.02622940987070484,0.035722527614438435
4.874423877484263,0.03418320581596754,0.06401292349083715,-0.11231311114350546,0.1336747280821191
